Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject,Subject geographic,Subject temporal,Creator
,CCRT Camp 2,ark:/21198/z11568n1,ark:/21198/z1w10zd8,fasdfdsa/arcers0002_b.mp3,,Rupayan Audio-Visual Archive,1. 'Garva Raja' sung by a group of children with Sindhi Sarangi and Dholak accompaniment. 2. 'Bannado' sung by a group of children with Sindhi Sarangi and Dholak accompaniment. 3. 'Mathe ro dhumalo' sung by a group of children with Sindhi Sarangi accompaniment. 4. 'Ghoomar' sung by a group of children. 5. Rana Kachhbo' sung by a group of children with Sindhi Sarangi accompaniment. 6. 'Payal gairi baje' sung by a group of children with Kamaicha and Dholak accompaniment. 7. 'Jalo' sung by a group of children with Kamaicha and Dholak accompaniment. 8. 'Kachhi Ghudlo' sung by a group of children with Kamaicha and Dholak accompaniment. 9. 'Arni' sung by a group of children with Kamaicha and Dholak accompaniment. 10. 'Ghodaliyo' sung by a group of children with Kamaicha and Dholak accompaniment. 11. 'Doro' played on the Murali. 12. 'Rana Kachhbo' played on the Murali. 13. 'Avlu' played on the Murali. 14. A Lehra played on the Murali. 15. Khartal Solo.,"March 5, 1987",1987-03-05,26.4687,73.8037,"Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains mostly recordings of songs and instrumental pieces performed by groups of children belonging to these communities trained by the elder community musicians.",,48 min. 40 sec.,audio cassette,sound recordings,mwr,RS0630,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk Songs, Rajasthani--India--Rajasthan|~|Children and Music|~|Oral Tradition|~|Pedagogy (Music)|~|Culturally relevant Pedagogy|~|Training|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Wind instruments|~|Wind instrument music","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Khan, Kadar|~|Khan, Moosa|~|Khan, Meherdin|~|Khan, Chanan|~|Khan, Sadiq|~|Khan, Karim"
,CCRT Camp 3,ark:/21198/z1wh4gmh,ark:/21198/z1w10zd8,fasdfdsa/arcers0003_a.mp3,,Rupayan Audio-Visual Archive,"1. Duha - 'Nam Ali ka lijiye' sung by Shumar Khan Langa, Bundu Khan Langa and Samandar Khan Langa with Sindhi Sarangi accompaniment 2. A song related to the ballad of Dhola Maru sung by Kanwar Khan Langa, Moosa Khan Langa and Meherdin Khan Langa with Sindhi Sarangi accompaniment. 3. 'Mirganaini' sung by Kanwar Khan Langa, Moosa Khan Langa and Meherdin Khan Langa with Sindhi Sarangi accompaniment. 4. 'Jalo' sung by a group of children with Kamaicha and Dholak accompaniment. 4. A song related to the ballad of Dhola Maru sung by a group of children with Kamaicha and Dholak accompaniment. 5. 'Halaria' - A lullaby sung by Gazi Khan accompanied on the Kamaicha, Sindhi Sarangi and Dholak by Sakar Khan Manganiar, Lakha Khan Manganiar and Niyaz Khan Manganiar respectively. 6. 'Halaria' - A lullaby sung by Gafoor Khan Manganiar accompanied on the Kamaicha, Khartal and Dholak by Ramzan Khan Manganiar, Sadiq Khan Manganiarand Ramzan Khan Manganiar respectively. 7. Khartal solo played by Sadiq Khan Manganiar accompanied on the Kamaicha and Dholak by Ramzan Khan Manganiar and Ramzan Khan Manganiar. 8. Murali duo by Daud Khan Langa and Murad Khan Langa. 9. 'Nimbudo Annadata' sung by a group of children with Kamaicha and Dholak accompaniment. 10. 'Mehendi' sung by a group of children with Sindhi Sarangi, Dholak and Khartal accompaniment. 11. 'Kanudo' sung by Shumar Khan Langa, Bundu Khan Langa and Samandar Khan Langa with Sindhi Sarangi accompaniment. 11. Duha of Rajasthani Rag Soob sung by Shumar Khan Langa, Bundu Khan Langa and Samandar Khan Langa with Sindhi Sarangi accompaniment.","March 5, 1987",1987-03-05,26.4687,73.8037,"Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). Apart from songs performed by the musicians of Langa and Manganiar communities, this tape contains recordings of songs prepared by groups of children belonging to these communities trained by the senior community musicians.",,46 min. 26 sec.,audio cassette,sound recordings,mwr,RS0631,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk Songs, Rajasthani--India--Rajasthan|~|Children and Music|~|Oral Tradition|~|Pedagogy (Music)|~|Culturally relevant Pedagogy|~|Training|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Wind instruments|~|Wind instrument music","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Khan, Shumar|~|Khan, Bundu|~|Khan, Samandar|~|Khan, Kanwar|~|Khan, Moosa|~|Khan, Meherdin|~|Khan, Chanan|~|Khan, Gazi|~|Khan, Sakar|~|Khan, Lakha|~|Khan, Najra|~|Khan, Niyaz|~|Khan, Sadiq|~|Khan, Ramzan|~|Khan, Gafoor|~|Khan, Ramzan|~|Khan, Daud|~|Khan, Murad|~|Khan, Anwar|~|Khan, Ghevar|~|Khan, Aziz|~|"
,CCRT Camp 3,ark:/21198/z1rr3qtw,ark:/21198/z1w10zd8,fasdfdsa/arcers0003_b.mp3,,Rupayan Audio-Visual Archive,"1. 'Nindarali' sung by Shumar Khan Langa, Bundu Khan Langa and Samandar Khan Langa with Sindhi Sarangi accompaniment. 2. 'Rumal' sung by Shumar Khan Langa, Bundu Khan Langa and Samandar Khan Langa with Sindhi Sarangi accompaniment. 3. Announcement by Komal Kothari. 4. Discussion among musicians and Komal Kothari on the plan of action for the Camp.|~|Silence from 0:00 to 1:33 on source recording has been edited.","March 5, 1987",1987-03-05,26.4687,73.8037,"Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording sessions of performances and discussions conducted by Kothari with the senior musicians of these communities.",,46 min. 27 sec.,audio cassette,sound recordings,mwr,RS0631,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk Songs, Rajasthani--India--Rajasthan|~|Children and Music|~|Oral Tradition|~|Pedagogy (Music)|~|Culturally relevant Pedagogy|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Khan, Shumar|~|Khan, Bundu|~|Khan, Samandar|~|Kothari, Komal"
,CCRT Camp 4,ark:/21198/z1n0302t,ark:/21198/z1w10zd8,fasdfdsa/arcers0004_a.mp3,,Rupayan Audio-Visual Archive,1. An improvisation session on two Sindhi Sarangis played by Lakha Khan Manganiar and Kadar Khan Langa. 2. A song sung by Moosa Khan Langa with Sindhi Sarangi accompaniment by Lakha Khan Manganiar and Kadar Khan Langa. 3. An improvisation session on two Sindhi Sarangis played by Lakha Khan Manganiar and Kadar Khan Langa. 4. A discussion among Komal Kothari and Sindhi Sarangi players on Sorath as a Rajasthani Rag and a genre of poetry. 5. 'Balochan' in Rajasthani Rag Sorath played on the Sindhi Sarangi by Lakha Khan Manganiar and Kadar Khan Langa.,"March 6, 1987",1987-03-06,26.4687,73.8037,"Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording sessions of Sarangi performance and discussions conducted by Kothari with the senior musicians of these communities.",,47 min. 40 sec.,audio cassette,sound recordings,mwr,RS0632,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk Songs, Rajasthani--India--Rajasthan|~|Children and Music|~|Oral Tradition|~|Pedagogy (Music)|~|Culturally relevant Pedagogy|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Khan, Lakha|~|Khan, Kadar|~|Khan, Gafoor|~|Khan, Moosa|~|Kothari, Komal"
,CCRT Camp 4,ark:/21198/z1h727b3,ark:/21198/z1w10zd8,fasdfdsa/arcers0004_b.mp3,,Rupayan Audio-Visual Archive,"1. Instrumental melody played on four Sindhi Sarangis played by Lakha Khan Manganiar, Kadar Khan Langa, Moosa Khan Langa and Meherdin Khan Langa, accompanied on the Dholak by Gafoor Khan Manganiar. 2. Prayer- Tu hi ram hai sung by a woman and a group of children. 3. 'Ghodaliyo' sung by a group of children with Kamaicha and Dholak accompaniment. 4. 'Maru jove bat' sung by a group of children with Sarangi and Dholak accompaniment. 5. 'Hariyala Banna', a wedding song, sung by a group of children with Sarangi and Dholak accompaniment. 6. 'Hanjala Maru' sung by a group of children with Sarangi and Dholak accompaniment. 7. 'Kachhi Ghudlo' sung by a group of children with Kamaicha and Dholak accompaniment. 8. Khartal Solo by Sadiq Khan Manganiar with Kamaicha and Dholak accompaniment.","March 6, 1987",1987-03-06,26.4687,73.8037,"Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains mostly recordings of songs prepared by groups of children belonging to these communities trained by the senior community musicians.",,47 min. 24 sec.,audio cassette,sound recordings,mwr,RS0632,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk Songs, Rajasthani--India--Rajasthan|~|Children and Music|~|Oral Tradition|~|Pedagogy (Music)|~|Culturally relevant Pedagogy|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Khan, Lakha|~|Khan, Kadar|~|Khan, Gafoor|~|Khan, Moosa|~|Khan, Meherdin|~|Khan, Sadiq|~|Khan, Chanan|~|Khan, Samandar|~|Khan, Anwar|~|Kothari, Komal"
,CCRT Camp 5,ark:/21198/z1cg1gnt,ark:/21198/z1w10zd8,fasdfdsa/arcers0005_a.mp3,,Rupayan Audio-Visual Archive,"1. Announcement by Komal Kothari. 2. 'Jalo', a wedding song sung by Gazi Khan Manganiar accompanied on the Kamaicha, Sindhi Sarangi and Dholak by Sakar Khan Manganiar, Lakha Khan Manganiar and Niyaz Khan Manganiar respectively. 3. 'Veeni chhod' sung by Gazi Khan Manganiar accompanied on the Kamaicha, Sindhi Sarangi and Dholak by Sakar Khan, Lakha Khan Manganiar and Niyaz Khan Manganiar respectively. 4. 'Arni' played on the Kamaicha by Sakar Khan Manganiar accompanied on the Dholak by Niyaz Khan Manganiar.","March 6, 1987",1987-03-06,26.4687,73.8037,"Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recording sessions of performances by  senior musicians of the Manganiar community",,47 min. 30 sec.,audio cassette,sound recordings,mwr,RS0633,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk Songs, Rajasthani--India--Rajasthan|~|Children and Music|~|Oral Tradition|~|Pedagogy (Music)|~|Culturally relevant Pedagogy|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Kothari, Komal|~|Khan, Gazi|~|Khan, Lakha|~|Khan, Sakar|~|Khan, Niyaz"
,CCRT Camp 5,ark:/21198/z17q0r0d,ark:/21198/z1w10zd8,fasdfdsa/arcers0005_b.mp3,,Rupayan Audio-Visual Archive,"1. A discussion between Komal Kothari and musicians Ramzan Khan ""Hammu"", Gazi Khan Manganiar, Lakha Khan Manganiar, Chanan Khan Manganiar etc. on the Duha couplets in Rajasthani traditional music. All the musicians speak about their own idea of the role and importance of the Duha in their training and performances.","March 6, 1987",1987-03-06,26.4687,73.8037,"Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains a discussion on the role of Duhas in Rajasthani music, conducted by Komal Kothari with the senior musicians at the camp.",,47 min. 44 sec.,audio cassette,sound recordings,mwr,RS0633,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk Songs, Rajasthani--India--Rajasthan|~|Children and Music|~|Oral Tradition|~|Pedagogy (Music)|~|Culturally relevant Pedagogy|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Kothari, Komal|~|Khan, Gazi|~|Khan, Lakha|~|Khan, Ramzan|~|Khan, Chanan"
,CCRT Camp 6,ark:/21198/z13z007m,ark:/21198/z1w10zd8,fasdfdsa/arcers0006_a.mp3,,Rupayan Audio-Visual Archive,"1. Meera Bhajan sung by Shumar Khan Langa, Bundu Khan Langa, Samandar Khan Langa and Hayat Khan Langa with Sindhi Sarangi accompaniment. 2. 'Toranio' sung by a group of children with Sindhi Sarangi accompaniment. 3. 'Jalalo Bilalo' sung by a group of children with Sindhi Sarangi accompaniment. 4. 'Badhavo' sung by a group of children with Kamaicha and Dholak accompaniment. 5. 'Sawariya thari sej' sung by a group of children with Sindhi Sarangi accompaniment. 6. Prayer - 'Tu hi ram hai' sung by a group of children with Harmonium and Dholak accompaniment. 7. 'Gangajal ghodo' sung by a young singer Shaukat Khan with Kamaicha, Dholak and Khartal accompaniment. 8. Sahibo Sahibo sung by a young singer, Kutla Khan with Kamaicha, Dholak and Khartal accompaniment. 9. 'Nimbudo Annadata' sung by a young singer, Kutla Khan with Kamaicha, Dholak and Khartal accompaniment. 10. 'Rang vaso mharo sawala' sung by a young singer, Sameer Khan with Kamaicha, Dholak and Khartal accompaniment. 11. 'Kesariya re Najra' sung by a young singer, Gafoor Khan with Kamaicha, Dholak and Khartal accompaniment.","March 6, 1987",1987-03-06,26.4687,73.8037,"Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains mostly recordings of songs sung by children, belonging to these communities trained by the senior community musicians, as solo and group performances.",,46 min. 28 sec.,audio cassette,sound recordings,mwr,RS0634,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk Songs, Rajasthani--India--Rajasthan|~|Children and Music|~|Oral Tradition|~|Pedagogy (Music)|~|Culturally relevant Pedagogy|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Khan, Kadar|~|Khan, Gafoor|~|Khan, Moosa|~|Khan, Meherdin|~|Khan, Anwar|~|Khan, Shumar|~|Khan, Bundu|~|Khan, Samandar|~|Khan, Hayat|~|Khan, Chanan|~|Khan, Shauqat|~|Khan, Kutla|~|Khan, Sameer|~|Kothari, Komal"
,CCRT Camp 6,ark:/21198/z1087xw4,ark:/21198/z1w10zd8,fasdfdsa/arcers0006_b.mp3,,Rupayan Audio-Visual Archive,"1. 'Pankhiyo' sung by a young singer, Jamal Khan with Kamaicha, Dholak and Khartal accompaniment. 2. 'Arni', a wedding song, sung by a young singer, Saidas with Kamaicha, Dholak and Khartal accompaniment. 3. 'Arni', a wedding song, sung by a young singer, Amad Khan with Kamaicha, Dholak and Khartal accompaniment. 4. 'Kesariyo Aayo' sung by a young singer, Amad Khan with Kamaicha, Dholak and Khartal accompaniment. 5. Discussion by Komal Kothari. 6. 'Chundari' sung by a young singer, Amad Khan with Kamaicha, Dholak and Khartal accompaniment. 7. 'Jalam te te suraj' sung by a young singer, Amad Khan with Kamaicha, Dholak and Khartal accompaniment. 8. 'Sakarli' sung by a young singer, Kisna with Kamaicha, Dholak and Khartal accompaniment. 9. 'Arni' sung by a young singer, Seedhan with Kamaicha, Dholak and Khartal accompaniment. 10. 'Jalla Maru' sung by a young singer, Seedhan with Kamaicha, Dholak and Khartal accompaniment. 11. 'Payal gairi baje' sung by a young singer, Kalla Khan with Kamaicha, Dholak and Khartal accompaniment. 12. 'Mumal Rana' sung by a young singer, Mohan with Kamaicha, Dholak and Khartal accompaniment. 13. 'Jhedar' sung by a young singer, Mohan with Kamaicha, Dholak and Khartal accompaniment. 14. 'Kariya' sung by a male singer with Kamaicha, Dholak and Khartal accompaniment.","March 7, 1987",1987-03-07,26.4687,73.8037,"Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recordings of songs sung by children, belonging to these communities trained by the senior community musicians, as solo performances.",,47 min. 19 sec.,audio cassette,sound recordings,mwr,RS0634,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk Songs, Rajasthani--India--Rajasthan|~|Children and Music|~|Oral Tradition|~|Pedagogy (Music)|~|Culturally relevant Pedagogy|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Musicians--Interviews","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",Langa|~|Manganiar|~|Kamaicha|~|Dholak|~|Byah ra geet|~|Jalo,"Khan, Jamal|~|Saidas|~|Khan, Amad|~|Kisna|~|Seedhan|~|Khan, Kalla|~|Mohan"
,CCRT Camp 7,ark:/21198/z1vh7ffp,ark:/21198/z1w10zd8,fasdfdsa/arcers0007_a.mp3,,Rupayan Audio-Visual Archive,"1. Duha of Rajasthani Rag Kafi sung by Shumar Khan Langa with Sindhi Sarangi accompaniment. 2. Duha of Rajasthani Rag Todi sung by Ramzan Khan ""Hammu"" with Kamaicha accompaniment. 3. Rajasthani Rag Sorath played on the Kamaicha by Sakar Khan Manganiar. 4. Rajasthani Rag Dhani played on the Sindhi Sarangi by Lakha Khan Manganiar. 5. Duha of Rajasthani Rag Bihagra sung by Gazi Khan Manganiar with Kamaicha accompaniment. 6. A discussion between Komal Kothari and musicians Meherdin Khan Langa, Kadar Khan Langa and Bundu Khan Langa on the tuning of the Sindhi Sarangi.","March 6, 1983",1983-03-06,26.4687,73.8037,"Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recordings of Rajasthani Rags sung and played by senior musicians of the above mentioned communities followed by a discussion conducted by Komal Kothari, on the tuning of the Sarangi.",,47 min. 43 sec.,audio cassette,sound recordings,mwr,RS0635,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk Songs, Rajasthani--India--Rajasthan|~|Oral Tradition|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Musicians--Interviews","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Khan, Shumar|~|Khan, Ramzan|~|Khan, Lakha|~|Khan, Sakar|~|Khan, Gazi|~|Khan, Bundu|~|Khan, Kadar|~|Khan, Meherdin|~|Kothari, Komal"
,CCRT Camp 7,ark:/21198/z1qr6pn2,ark:/21198/z1w10zd8,fasdfdsa/arcers0007_b.mp3,,Rupayan Audio-Visual Archive,"1. A discussion between Komal Kothari and musicians Meherdin Khan Langa, Kadar Khan Langa and Bundu Khan Langa on the tuning of the Sindhi Sindhi Sarangi. 2. A discussion between Komal Kothari and Lakha Khan Manganiar on the Sindhi Sarangi and its tuning process. 3. A discussion between Komal Kothari and musicians Meherdin Khan Langa, Kadar Khan Langa, Shumar Khan Langa, Lakha Khan Manganiar and Bundu Khan Langa on the different strings and melodies of the Sindhi Sarangi instrument.","March 7, 1983",1983-03-07,26.4687,73.8037,"Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recordings of discussions on the Sarangi, its strings, tuning process and melodies.",,48 min. 48 sec.,audio cassette,sound recordings,mwr,RS0635,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk Songs, Rajasthani--India--Rajasthan|~|Children and Music|~|Oral Tradition|~|Pedagogy (Music)|~|Culturally relevant Pedagogy|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players|~|Musicians--Interviews","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Khan, Bundu|~|Khan, Shumar|~|Khan, Lakha|~|Khan, Kadar|~|Khan, Meherdin|~|Kothari, Komal"
,CCRT Camp 8,ark:/21198/z1m05xz3,ark:/21198/z1w10zd8,fasdfdsa/arcers0008_a.mp3,,Rupayan Audio-Visual Archive,"1. 'Bannado', a wedding song, sung by Manjoor Khan accompanied on the Kamaicha, Dholak and Khartal by Chanan Khan Manganiar, Niyaz Khan Manganiar and Gafoor Khan Manganiar. 2. 'Jalo', a wedding song, sung by Sikandar Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 3. 'Kotal Ghudlo', a welcome song, sung by Sirdar Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 4. 'Bannado', a wedding song, sung by Sirdar Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 5. Song in Rag Sindhi Kafi sung by Sale Mohammad Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 6. 'Sawariya thari Sej', a love song, sung by Samsu Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 7. 'Mehendi', a wedding song, sung by Bacchu Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 8. 'Mijaj tharo bole', a song sung by Lalu Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 9. 'Hivade wali Hichaki', a love song, sung by Inayat Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 10. 'Bannado', a wedding song sung by Bilaval Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 11. 'Kotal Ghudlo', a welcome song, sung by Isak Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 12. 'Sawariya thari sej' a love song, sung by Samandar Khan Langa accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 13. 'Rana Khivro', a song from a ballad, sung by Hussain Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 14. 'Bannado', a wedding song, sung by Habib Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar. 15. 'Kanudo', a devotional song dedicated to Krishna, sung by Allah Baks Khan accompanied on the Sindhi Sarangi by Meherdin Khan Langa and Samandar Khan Langa and on the Dholak by Niyaz Khan Manganiar.","March 7, 1983",1983-03-07,26.4687,73.8037,"Recording of the proceedings of a music  training camp for young boys of the Manganiar and Langa musician communities of Western Rajasthan. They are being trained by the masters of their own musical tradition. The recordings consist of various sessions of songs sung as part of the training by the children, as well as by the senior musician teachers. The sessions are conducted by Komal Kothari.
This was held at the Rupayan Sansthan, Borunda, Rajasthan, with the support of  the Centre for Cultural Resources and Training (CCRT). This tape contains recordings of songs sung by children, belonging to these communities, trained by the senior community musicians, as solo performances.",,44 min. 47 sec.,audio cassette,sound recordings,mwr,RS0636,"Kothari, Komal",,,,,Rupayan Sansthan,sound recording,unknown,"Rupayan Sansthan, rupayansansthan@gmail.com",,"Folk Songs, Rajasthani--India--Rajasthan|~|Children and Music|~|Oral Tradition|~|Pedagogy (Music)|~|Culturally relevant Pedagogy|~|Transmission arts|~|Stringed instruments|~|Bowed stringed instruments--Bowing|~|Stringed instrument players","Borunda, Tehsil Bilara, District Jodhpur, Rajasthan (India)",,"Khan, Manjoor|~|Khan, Chanan|~|Khan, Gafoor|~|Khan, Niyaz|~|Khan, Samandar|~|Khan, Meherdin|~|Khan, Sikandar|~|Khan, Sale Mohammad|~|Khan, Samsu|~|Khan, Bacchu|~|Khan, Sirdar|~|Khan, Lalu|~|Khan, Inayat|~|Khan, Bilaval|~|Khan, Isak|~|Khan, Samandar|~|Khan, Hussain|~|Khan, Hussain|~|Khan, Habib|~|Khan, Allah Baks"
