Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject,Subject geographic,Subject temporal
Work,Nomad Tent Near Kalifgan,ark:/21198/z1rj6b4f,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02227.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02227,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Nomad Tents|~|Animals|~|Camels|~|Hills|~|Deserts,,
Work,Lalmi,ark:/21198/z1ms5kgm,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02228.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02228,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Lalmi|~|Fields|~|Grain|~|Threshing Platforms|~|Rivers|~|Mountains,,
Work,Loess Covered Hills,ark:/21198/z1h14tnv,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02229.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02229,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Loess|~|Hills|~|Mountains|~|Landscapes,,
Work,Near Farkhar,ark:/21198/z1c842w2,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02230.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02230,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Hazara Chapari|~|Yurts|~|Rivers|~|Hills|~|Landscapes,,
Work,Narrow Pass Approaching Farkhar,ark:/21198/z17h3b5r,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02231.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02231,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Narrow Pass|~|Unpaved Road|~|Valleys|~|Rivers|~|Mountains,,
Work,Looking Into Farkhar Valley 1,ark:/21198/z13r2khx,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02232.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02232,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Farkhar|~|Valleys|~|Rivers|~|Hills|~|Landscapes,,
Work,Looking Into Farkhar Valley 2,ark:/21198/z1030j4b,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02233.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02233,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Farkhar|~|Valleys|~|Rivers|~|Hills|~|Mountains|~|Landscapes,,
Work,Looking Into Farkhar Valley 3,ark:/21198/z1vb01rc,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02234.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02234,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Farkhar|~|Valleys|~|Rivers|~|Hills|~|Deserts|~|Mountains|~|Landscapes,,
Work,Chapari on Way To Kalifgan,ark:/21198/z1qj98z6,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02235.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02235,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Yurts|~|Chapari|~|Hills|~|Landscapes,,
Work,Thatched Huts 1,ark:/21198/z1ks8j6f,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02236.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02236,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Thatched Huts|~|Hills|~|Landscapes,,
Work,Thatched Huts 2,ark:/21198/z1g17sfk,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02237.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02237,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Thatched Huts|~|Hills|~|Landscapes,,
Work,Wheat Fields Near Baba Darwesh 1,ark:/21198/z1b871rp,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02238.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02238,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Wheat Fields|~|Hills|~|Slopes|~|Landscapes,,
Work,Wheat Fields Near Baba Darwesh 2,ark:/21198/z16h6938,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02239.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02239,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Wheat Fields|~|Hills|~|Slopes|~|Landscapes,,
Work,Sunrise From Mosque Compound 1,ark:/21198/z12v47rd,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02240.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02240,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Sunrise|~|Mosques|~|Mountains|~|Fields|~|Landscapes,,
Work,Sunrise From Mosque Compound 2,ark:/21198/z1z33rcs,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02241.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02241,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Sunrise|~|Mosques|~|Fields|~|Mountains|~|Landscapes,,
Work,Sunrise From Mosque Compound 3,ark:/21198/z1tb30m0,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02242.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02242,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Sunrise|~|Mosques|~|Fields|~|Mountains|~|Landscapes,,
Work,Mehman Khana,ark:/21198/z1pk27sx,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02243.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02243,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Mehman Khana|~|Guest House|~|Men,,
Work,Workmen Coming In For Early Prayers,ark:/21198/z1jt1h15,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02244.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02244,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Workmen|~|Fields|~|Hills|~|Landscapes,,
Work,Baba Darwesh Early Morning,ark:/21198/z1f20r9r,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02245.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02245,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Early Morning|~|Villages|~|Fields|~|Hills|~|Landscapes,,
Work,Baba Darwesh Valley Early Morning,ark:/21198/z19900pr,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02246.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02246,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Valley|~|Early Morning|~|Houses,,
Work,Orchard Between Village and Road,ark:/21198/z15m7zbc,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02247.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02247,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Orchards|~|Trees|~|Hills|~|Landscapes,,
Work,Boys on Donkey,ark:/21198/z11v76ng,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02248.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02248,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Boys|~|Donkeys|~|Dog|~|Hills|~|Mountains|~|Landscapes,,
Work,Tree and Spring on Path to Cave,ark:/21198/z1x36q5h,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02249.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02249,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Trees|~|Path|~|Men|~|Hills|~|Landscapes,,
Work,New House Being Built In Baba Darwesh,ark:/21198/z1sb5zcw,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02250.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02250,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Houses|~|Hills|~|Chenar-i-Gunjushkhan|~|Landscapes,,
Work,Baba Darwesh Central Section 1,ark:/21198/z1nk56m3,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02251.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02251,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Central Sections|~|Villages|~|hills|~|Mountains|~|Landscapes,,
Work,Baba Darwesh Central Section 2,ark:/21198/z1ht4fxt,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02252.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02252,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Central Section|~|Fields|~|Villages|~|Hills|~|Mountains,,
Work,To West of Baba Darwesh 1,ark:/21198/z1d23q8q,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02253.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02253,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Villages|~|Houses|~|Hills|~|Mountains|~|Landscapes,,
Work,To West of Baba Darwesh 2,ark:/21198/z18d1nwd,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02254.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02254,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Spring|~|Villages|~|Men|~|Hills|~|Houses|~|Landscapes,,
Work,To West of Baba Darwesh 3,ark:/21198/z14n0x8f,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02255.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02255,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Villages|~|West of Baba Darwesh|~|Hills|~|Houses|~|Fields|~|Landscapes,,
Work,Large Field in Center of Village,ark:/21198/z10w05g6,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02256.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02256,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Villages|~|Houses|~|Fields|~|Hills|~|Landscapes,,
Work,To West of Field,ark:/21198/z1w39nzt,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02257.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02257,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Fields|~|Villages|~|Houses|~|Hills|~|Mountains|~|Landscapes,,
Work,Tree and Spring,ark:/21198/z1rb8x62,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02258.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02258,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Trees|~|Springs|~|Villages|~|Houses|~|Hills|~|Landscapes,,
Work,Jui Leading to Fields,ark:/21198/z1mk85h5,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02259.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02259,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Jui|~|Fields|~|Streams|~|Trees|~|Hills|~|Slopes,,
Work,Construction of New House,ark:/21198/z1gt7dvb,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02260.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02260,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Constructions|~|Houses|~|Villages|~|Hills|~|Landscapes,,
Work,Valley Hillside Opposite Cave,ark:/21198/z1c55cgr,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02261.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02261,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Valley|~|Hillsides|~|Mountains|~|Landscapes,,
Work,Street Scene Baba Darwesh,ark:/21198/z17d4mvc,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02262.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02262,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Street Scene|~|Ruins|~|Mountains,,
Work,Valley Looking From Cave,ark:/21198/z13n3w3m,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02263.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02263,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Valley|~|Chenar-i-Gunjushkhan|~|Fields|~|Mountains|~|Landscapes,,
Work,Closer View,ark:/21198/z1zw3cjd,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02264.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02264,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Closer View|~|Valley|~|Fields|~|Mountains|~|Landscapes,,
Work,Street Scene Looking Toward Cave 1,ark:/21198/z1v42msj,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02265.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02265,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Street|~|Scene|~|Mountains,,
Work,Street Scene Looking Toward Cave 2,ark:/21198/z1qc1w44,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02266.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02266,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Street Scene|~|Ruins|~|Hills,,
Work,Home of Foreman,ark:/21198/z1km14h4,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02267.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02267,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Homes|~|Foreman|~|Mountains,,
Work,Nomads Near Baba Darwesh,ark:/21198/z1fx9337,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02268.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02268,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Nomads|~|Camels|~|Men|~|Mountains|~|Streams|~|Trees|~|Landscapes,,
Work,Chapari Near Kishm,ark:/21198/z1b58bd8,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02269.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02269,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Chapari|~|Yurts|~|Mountains|~|Landscapes,,
Work,Donkeys and Charlie,ark:/21198/z16d7kn3,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02270.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02270,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Donkeys|~|Charlie|~|Men|~|Fields|~|Streams,,
Work,Evening Call for Prayer 1,ark:/21198/z12n6tvg,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02271.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02271,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Evening Call for Prayer|~|Azan|~|Men,,
Work,Evening Call for Prayer 2,ark:/21198/z1xw6bck,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02272.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02272,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Takhar|~|Baba Darwesh|~|Evening Call for Prayer|~|Men,,
Work,Darra-i-Kur 1,ark:/21198/z1t45kq2,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02273.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02273,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Badakhshan|~|Darra-i-Kur|~|Mountains|~|Landscapes,,
Work,Darra-i-Kur 2,ark:/21198/z1pc4v2n,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02274.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02274,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Badakhshan|~|Darra-i-Kur|~|Mountains|~|Landscapes,,
Work,Clearing Livestock Retaining Wall 1,ark:/21198/z1jq2snw,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02275.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02275,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Badakhshan|~|Darra-i-Kur|~|Workmen|~|Livestock|~|Mountains,,
Work,Clearing Livestock Retaining Wall 2,ark:/21198/z1dz2219,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02276.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02276,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Badakhshan|~|Darra-i-Kur|~|Workmen|~|Livestock|~|Mountains,,
Work,Nomad Tandur,ark:/21198/z1961970,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02277.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02277,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Badakhshan|~|Nomad Tandur,,
Work,Beginning Trench,ark:/21198/z15f0jgt,ark:/21198/z16d7kmn,sadfdsf./acku_dupree_slide_1966_02278.tif,,Louis Dupree and Nancy Dupree Collection,,1966,1966,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,eng,acku_dupree_slide_1966_02278,"Dupree, Louis",,,,,ACKU Library Department Special Collection,still image,copyrighted,info@acku.edu.af,,1966|~|Afghanistan|~|Badakhshan|~|Darra-i-Kur|~|Trench|~|Workmen,,
