Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject,Subject geographic,Subject temporal,Creator
Work,Contas correntes dos trabalhadores. Livro #59 (1920-1922),ark:/21198/z1pp0z85,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0059_contacorrente_trabalhadores_1920_1922.pdf,,,"(1) No typographical seal. (2) Manuscript notes as index in the first blank page; entries ticked with a blue pencil.|~|(1) Sem selo da tipografia de origem. (2) Notas manuscritas como índice na primeira página em branco, marcadas com vistos em lápis azul.",From December 1920 to April 1922,1920-12/1922-04,,,Workers' checking accounts. No specification of categories of laborers. Period: from December 1920 to April 1922.|~|Contas correntes dos trabalhadores. Sem especificação das categorias dos trabalhadores. Período: de dezembro de 1920 a abril de 1922.,36 x 25 cm,508 pages,,ledgers (account books),por,Livro 0059|~|Ledger 0059,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation workers|~|checking accounts|~|agricultural laborers|~|farm shops|~|farm management|~|records and correspondence,,First Brazilian Republic (1889-1930),Administration of Ibicaba farm (1920-1922)
Work,Contas correntes dos trabalhadores. Livro #60 (1921-1923),ark:/21198/z1jx06hc,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0060_contacorrente_trabalhadores_1921_1923.pdf,,,"(1) Seal of bookstore ""[C]arvalho"" in the cover sheet. (2) There are missing sheets between pages 138-45; there are two unnumbered pages between these. (3) There are missing sheets between pages 408-15; there are two unnumbered pages between these. (4) Other missing pages: 178-179 and 298-299. (5) Fragment of a ledger book put originally in page 18 with the names ""José"" and ""Santos"" in its verse and reverse. (6) ""Partial report of profits and losses in 1943"" put originally in page 33. (7) Handmade map of Southeast Asia put originally in page 77 (albeit with color marks left on page 317). (8) Fragment of a contract for the selling of eucalyptus, put originally in page 371.|~|(1) Selo da ""Papelaria [C]arvalho"" na folha de rosto. (2) Faltam folhas entre as páginas 138-45; há neste intervalo 2 páginas sem numeração. (3) Faltam folhas entre as páginas 408-15; há neste intervalo uma página sem numeração. (4) Outras páginas faltantes: 178-179 e 298-299. (5) Fragmento do livro de contabilidade com os nomes ""José"" e ""Santos"" no verso e reverso, originalmente na página 18. (6) ""Relatório parcial de lucros e perdas de 1943"", originalmente na página 33. (7) Mapa desenhado do Sudeste Asiático originalmente na página 77 (marcas de cor na página 317). (8) Fragmento de um contrato de venda de eucalipto originalmente na p. 371.",From December 1921 to December 1923,1921-12/1923-12,,,Workers' checking accounts. No specification of categories of laborers. Period: from December 1921 to April 1923.|~|Contas correntes dos trabalhadores. Sem especificação das categorias dos trabalhadores. Período: de dezembro de 1921 a dezembro de 1923.,42 x 28 cm,592 pages,,ledgers (account books),por,Livro 0060|~|Ledger 0060,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation workers|~|checking accounts|~|agricultural laborers|~|farm shops|~|farm management|~|records and correspondence,,First Brazilian Republic (1889-1930),
Work,Registro pecuário. Livro #66 (1924-1925),ark:/21198/z1f7855p,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0066_registro_animais_1924_1925.pdf,,,"(1) Seal of ""Casa Espindola [...] São Paulo"" on the back of the cover.|~|(1) Selo da ""Casa Espindola [...] São Paulo"" no verso da capa.",From January 1924 to December 1925,1924-01/1925-12,,,"Ledger with livestock registries of Ibicaba farm in 1924-1925. Data on number of animals; revenues and expenditures with cattle; animals in the field (campo) and grazing (pasto); dairy herd; large pigsty (chiqueirão); information on swines, goats, and donkeys.|~|Livro com registros pecuários da fazenda Ibicaba em 1924-1925. Dados sobre número de cabeças; receita e despesa com gado; animais no campo e pasto; vacas leiteiras; chiqueirão; informações sobre suínos, caprinos e burros.",22 x 15.5 cm,104 pages,,ledgers (account books),por,Livro 0066|~|Ledger 0066,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,livestock|~|animal industry--accounting|~|livestock--breeding--Brazil|~|animal feeding|~|livestock productivity|~|wages-livestock workers|~|records and correspondence,,First Brazilian Republic (1889-1930),Administration of Ibicaba farm (1924-1925)
Work,Livro de colheita de café da fazenda Ibicaba. Livro #68 (1925-1928),ark:/21198/z19g7dfz,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0068_cafe_colheita_1925_1928.pdf,,,"(1) Seal of ""Casa Espindola [...] São Paulo"" on the back of the cover. (2) Checks for harvest data in 1926 made by the farm's administration in blue pencil. (3) Black, blue, and red pencils, as well as ink were used for the various entries according to the type of data and variable.|~|(1) Selo da ""Casa Espindola [...] São Paulo"" no verso da capa. (2) Conferência dos dados para a colheita de 1926 marcada a lápis azul pela administração da fazenda; (3) As diversas entradas foram escritas a lápis preto, vermelho, azul ou à caneta dependendo do tipo de dado e variável.",From May 1925 to August 1928,1925-05/1928-08,,,"Registries of the coffee harvested by the workers of Ibicaba farm. The ledger contains data on the quantity of coffee harvested per day per worker during the harvest season and the corresponding labor remuneration; workers are distributed  in the so-called ""sessions"" (colonies with the coffee trees that they and their households harvested): Colônia Grande, Grama Larga, Lage/Lagem, Pão de Ló (Lot), Saltinho e Pinheiro (together).|~|Registros do café colhido pelos trabalhadores da fazenda Ibicaba. O livro traz dados sobre a quantidade de café colhido por dia e por trabalhador durante a época da colheita e a remuneração correspondente; os trabalhadores são separados nas assim chamadas ""sessões"" (colônias nas quais estavam os cafezais que eles e suas famílias colhiam): Colônia Grande, Grama Larga, Lage/Lagem, Pão de Ló (Lot), Saltinho e Pinheiro (juntas).",37.5 x 27 cm,102 pages,,ledgers (account books),por,Livro 0068|~|Ledger 0068,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantations|~|coffee growers|~|coffee--harvesting|~| farm management|~|records and correspondence|~|coffee--industry--Brazil,,First Brazilian Republic (1889-1930),Administration of Ibicaba farm (1925-1928)
Work,Contas correntes dos trabalhadores. Livro #91 (1933-1937),ark:/21198/z15q6nnb,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0091_contacorrente_trabalhadores_1933_1937.pdf,,,(1) No typographical seal. (2) Penciled note on the back of the cover.|~|(1) Sem selo da tipografia de origem. (2) Nota manuscrita no verso da capa.,From November 1933 to February 1937,1933-11/1937-02,,,Workers' checking accounts. No specification of categories of laborers. Period: from November 1933 to February 1937.|~|Contas correntes dos trabalhadores. Sem especificação das categorias dos trabalhadores. Período: de novembro de 1933 a fevereiro de 1937.,32.5 x 23.5 cm,408 pages,,ledgers (account books),por,Livro 0091|~|Ledger 0091,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation workers|~|checking accounts|~|agricultural laborers|~|farm shops|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1933-1937)
Work,Contas correntes dos trabalhadores. Livro #92 (1933-1935),ark:/21198/z11z5wz2,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0092_contacorrente_trabalhadores_1933_1935.pdf,,,"(1) Seal of ""Casa Rosenhain"" in the cover sheet. (2) The alternative title refers to inscriptions in the ledger's spine, which are not contemporaneous to one another.|~|(1) Selo da ""Casa Rosenhain"" na folha de rosto. (2) O título alternativo refere-se a inscrições na lombada que não são contemporâneas entre si.",From June 1933 to October 1935,1933-06/1935-10,,,Workers' checking accounts. No specification of categories of laborers. Period: from June 1933 to October 1935.|~|Contas correntes dos trabalhadores. Sem especificação das categorias dos trabalhadores. Período: de junho de 1933 a outubro de 1935.,40.5 x 26.5 cm,608 pages,,ledgers (account books),por,Livro 0092|~|Ledger 0092,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation workers|~|checking accounts|~|agricultural laborers|~|farm shops|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1933-1935)
Work,Registro pecuário. Livro #94 (1934-1939),ark:/21198/z1x65dhx,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0094_registro_animais_1934_1939.pdf,,,"(1) The alternative title refers to the title typewritten in red and blue on the ledger's cover. (2) No typographical seal. (3) There are manuscript notes on the back of the cover. (4) After the cover sheet, pages 1-18 had been put together with a contemporaneous clip. (5) Two loose sheets with arithmetic operations were originally put in the cover page. (6) A note under the letterhead of ""José Levy"" was originally put between pages 4 (Chiqueirão) and 5 (Porcos de ceva).|~|(1) O título alternativo refere-se à nota datilografada em vermelho e azul na capa do livro. (2) Sem selo da tipografia de origem. (3) Há notas manuscritas no verso da capa. (4) Após a folha de rosto, as páginas 1-18 estavam unidas por um grampo da época. (5) Duas folhas avulsas com operações aritméticas foram originalmente colocadas na página de rosto. (6) Uma nota timbrada de ""José Levy"" com operações aritméticas foi originalmente colocada entre as páginas 4 (Chiqueirão) e 5 (Porcos de ceva).",From January 1934 to March 1939,1934-01/1939-03,,,"Ledger with livestock registries of Ibicaba farm in 1934-1939. Data on number of animals; animals in the field (campo) and grazing (pasto); large pigsty (chiqueirão); information on cattle, swines, goats, and equines.|~|Livro com registros pecuários da fazenda Ibicaba em 1934-1939. Dados sobre número de cabeças; animais no campo e pasto; chiqueirão; informações sobre gado, suínos, caprinos e equinos.",24 x 16 cm,104 pages,,ledgers (account books),por,Livro 0094|~|Ledger 0094,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,livestock|~|animal industry--accounting|~|livestock--breeding--Brazil|~|animal feeding|~|livestock productivity|~|wages-livestock workers|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1934-1939)
Work,Livro caixa. Livro #95 (1934-1939),ark:/21198/z1sf4ntn,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0095_levycia_caixa_1934_1939.pdf,,,(1) No typographical seal. (2) The ledger includes an index with 48 blank pages (accounted for in the number of pages of this metadata).|~|(1) Sem selo da tipografia de origem. (2) O livro inclui um índice com 48 páginas em branco  (contabilizadas no número de páginas deste metadado).,From January 1934 to December 1939,1934-01/1939-12,,,"Cash flow of Ibicaba farm under the name of ""H. Levy & Cia."" specifying month, day, transaction executed and its monetary value (in the farm´s credit or debt) between January 1934 and December 1939.|~|Livro Caixa da fazenda Ibicaba sob o nome de ""H. Levy & Cia."" com especificação de mês, dia, transação realizada e valor monetário a débito ou crédito da fazenda entre janeiro de 1934 e dezembro de 1939.",33 x 24 cm,556 pages,,ledgers (account books),por,Livro 0095|~|Ledger 0095,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|cash flow|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1934-1939)
Work,Contas correntes dos trabalhadores. Livro #96 (1935-1938),ark:/21198/z1ns2mhn,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0096_contacorrente_trabalhadores_1935_1938.pdf,,,"(1) The alternative title refers to inscriptions in the ledger's spine. (2) Seal of ""Casa Rosenhain"" in the cover sheet.|~|(1) O título alternativo refere-se a inscrições na lombada. (2) Selo da ""Casa Rosenhain"" na folha de rosto.",From July 1935 to June 1938,1935-07/1938-06,,,"Workers' checking accounts. Eventual mentioning of specific professions, such as labor supervisors and artisans. Period: from July 1935 to June 1938.|~|Contas correntes dos trabalhadores. Eventuais menções a profissões específicas, como capatazes e artesãos. Período: de julho de 1935 a junho de 1938.",47 x 32 cm,608 pages,,ledgers (account books),por,Livro 0096|~|Ledger 0096,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation workers|~|checking accounts|~|agricultural laborers|~|farm shops|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1935-1938)
Work,Livro ponto de trabalhadores. Livro #97 (1935-1938),ark:/21198/z1j11vtp,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0097_livroponto_1935_1938.pdf,,,"(1) Alternative title based on inscription in the cover; ""Livro ponto / Junho 1935"" was handwritten, while the rest was printed in the seal. (2) No typographical seal. (3) Penciled notes in the cover sheet and on the back of the back cover. (4) Entries and corrections in the timesheets ticked/made by the farm's administration in red and blue pencils. (5) The sheets until January 1937 were stamped with ""H. Levy & Cia. / Fazenda Ibicaba / - Cordeiro -"".|~|(1) O título alternativo refere-se à inscrição colada na capa; ""Livro ponto / Junho 1935"" foi manuscrito, enquanto que o restante foi impresso no selo. (2) Sem selo da tipografia de origem. (3) Há anotações manuscritas na folha de rosto e no verso da contracapa. (4) Entradas e correções no livro ponto conferidas pela administração da fazenda a lápis vermelho e azul. (5) As folhas até janeiro de 1937 foram carimbadas: ""H. Levy & Cia. / Fazenda Ibicaba / - Cordeiro -"".",From June 1935 to January 1938,1935-06/1938-01,,,"Timesheet of daily workers (i.e. ""camaradas"" [also per piece rate]) and other laborers. Various labor categories: daily & piece rate laborers (camaradas), monthly workers, skilled laborers/artisans (artistas) etc. Period: from June 1935 to January 1938. Detailed information about laborers' names, professions, number of worked days per month (from 1st to 31st), daily remuneration (""ordenado""), total labor income, and observations.|~|Livro de ponto dos camaradas e outros trabalhadores. Diversas categorias de trabalhadores: camaradas, trabalhadores mensais, artesãos etc. Período: de junho de 1935 a janeiro de 1938. Detalhamento por nome, profissão, dias trabalhados por mês (de 1 a 31), remuneração diária (""ordenado""), renda total do trabalho e observações.",33 x 23 cm,196 pages,,ledgers (account books),por,Livro 0097|~|Ledger 0097,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation workers|~|agricultural laborers|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1935-1938)
Work,Livro caixa e registro de culturas. Livro #102 (1937-1943),ark:/21198/z1d8141v,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0102_caixa_registrocultura_1937_1943.pdf,,,"(1) Penciled note in the first blank sheet. (2) Loose sheet with arithmetic operations originally put in the cover sheet.|~|(1) Nota manuscrita na primeira folha em branco. (2) Papel avulso com operações aritméticas, originalmente colocado na folha de rosto.",From July 1937 to September 1943,1937-07/1943-09,,,"This ledger is composed by two parts with different content. (1) Cash flow specifying month, day, transaction executed and its monetary value (in the farm´s credit or debt) between July 1937 and September 1943; (2) Registry of crops (pages 45-57), including cotton, corn, rice, castor bean, and suggar cane under various forms of product division (half share, third-part share, fixed payments etc.) for 1943.|~|Este livro inclui duas partes com conteúdos diferentes. (1) Livro Caixa com especificação de mês, dia, transação realizada e valor monetário a débito ou crédito da fazenda entre julho de 1937 e setembro de 1943; (2) Registro de culturas (páginas 45-57), incluindo algodão, milho, arroz, mamona e cana sob formas diversas de divisão do produto (meia, terça parte, pagamentos fixos etc.) em 1943.",32.5 x 22.5 cm,208 pages,,ledgers (account books),por,Livro 0102|~|Ledger 0102,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|cash flow|~|crop yields|~|agricultural estimating and reporting|~|cropping systems|~|agricultural laborers|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1937-1943)
Work,Livro de registro da olaria de Ibicaba. Livro #103 (1937-1968),ark:/21198/z18h0c8p,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0103_olaria_1937_1968.pdf,,,,From July 1937 to April 1968,1937-07/1968-04,,,"Registry book of Ibicaba´s pottery from 1937 to 1968. Data about bricks and roof tiles sold and bought (including name of buyers).|~|Livro de registro da olaria de Ibicaba de 1937 a 1968. Dados sobre tijolos e telhas entrados e saídos, com especificação dos compradores.",23.5 x 16 cm,94 pages,,ledgers (account books),por,Livro 0103|~|Ledger 0103,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,"coffee plantation|~|pottery industry|~|brick trade|~|selling-bricks|~|tiles, roofing|~|ceramic tiles|~|roofing, tile|~|farm management|~|records and correspondence",,Brazil--History--1930-1945|~|Brazil--History--1945-1954|~|Brazil--History--1954-1964|~|Brazil--History--1964-1985,Administration of Ibicaba farm (1937-1968)
Work,Livro ponto de trabalhadores. Livro #106 (1938-1940),ark:/21198/z14q9mjd,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0106_livroponto_1938_1940.pdf,,,"(1) Alternative title based on inscription in the cover. (2) No typographical seal. (3) Entries and corrections in the timesheets ticked/made by the farm's administration in red and blue pencils. (4) Loose sheet with ink blots originally put in the back cover.|~|(1) O título alternativo refere-se à inscrição na capa. (2) Sem selo da tipografia de origem. (3) Entradas e correções no livro ponto conferidas pela administração da fazenda a lápis vermelho e azul. (3) . (4) Papel avulso com manchas de tinta, originalmente colocado junto à contracapa.",From February 1938 to October 1940,1938-02/1940-10,,,"Timesheet of daily workers (i.e. ""camaradas"" [also per piece rate]) and other laborers. Various labor categories: daily & piece rate laborers (camaradas), monthly workers, skilled laborers/artisans (artistas) etc. Period: from February 1938 to October 1940. Detailed information about laborers' names, professions, number of worked days per month (from 1st to 31st), daily remuneration (""ordenado""), total labor income, and observations.|~|Livro de ponto dos camaradas e outros trabalhadores. Diversas categorias de trabalhadores: camaradas, trabalhadores mensais, artesãos etc. Período: de fevereiro de 1938 a outubro de 1940. Detalhamento por nome, profissão, dias trabalhados por mês (de 1 a 31), remuneração diária (""ordenado""), renda total do trabalho e observações.",33 x 22 cm,200 pages,,ledgers (account books),por,Livro 0106|~|Ledger 0106,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation workers|~|agricultural laborers|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1938-1940)
Work,Contas correntes dos trabalhadores. Livro #108 (1938-1942),ark:/21198/z10z8vwk,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0108_contacorrente_trabalhadores_1938_1942.pdf,,,"(1) The alternative title refers to inscriptions in the ledger's spine, which are not contemporaneous to each other. (2) Seal on the back of the cover: ""To obtain this type of book suffices to cite Number 523 cdn"" (free translation). (3) There are manuscript notes in the back of the cover sheet. (4) Pages 50-51, 152-153, 282-283, and 312-313 have been indicated with pieces of paper that acted as bookmarks; two of them are blank (50-51 and 282-283); another contains arithmetic operations (152-153); and the other includes the name ""Alberto Zanetti"" (312-313).|~|(1) O título alternativo refere-se a inscrições na lombada que não são contemporâneas entre si. (2) Selo no verso da capa: ""Para obter um livro egual é sufficiente citar o No. 523  cdn"". (3) Notas manuscritas no verso da folha de rosto. (4) As páginas 50-51, 152-153, 282-283 e 312-313 foram indicadas com pedaços de papel que serviam de marca-página, sendo dois deles em branco (50-51 e 282-283), um com operações aritméticas (152-153) e outro com o nome ""Alberto Zanetti"" (312-313).",From February 1938 to January 1942,1938-02/1942-01,,,"Workers' checking accounts. Eventual mentioning of specific professions, including specific forms of product sharing (by half [""meeiro""] or third part [""terceiro""]). Period: from February 1938 to January 1942.|~|Contas correntes dos trabalhadores. Eventuais menções a profissões específicas, incluindo formas específicas de divisão de produção (""meeiro"" ou à terça parte [""terceiro""]). Período: de fevereiro de 1938 a janeiro de 1942.",45.5 x 31 cm,608 pages,,ledgers (account books),por,Livro 0108|~|Ledger 0108,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation workers|~|checking accounts|~|agricultural laborers|~|farm shops|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1938-1942)
Work,Livro razão. Livro #111 (1939-1940),ark:/21198/z1w68cd0,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0111_razao_1939_1940.pdf,,,"(1) The alternative title refers to the title handwritten on the ledger's cover, which does not reflect its content. (2) No typographical seal. (3) There are handwritten notes in the cover sheet. (4) A trial balance for 1939, typewritten and stamped by ""H. Levy & Cia. Fazenda Ibicaba - Cordeiro -"", was originally put in sheet 23.|~|(1) O título alternativo refere-se à capa do livro, que não corresponde ao conteúdo. (2) Sem selo da tipografia de origem. (3) Há notas manuscritas na folha de rosto. (4) Um balancete para 1939, datilografado e carimbado por ""H. Levy & Cia. Fazenda Ibicaba - Cordeiro -"", foi originalmente colocado na folha 23.",From September 1939 to September 1940,1939-09/1940-09,,,Nominal ledger organized by specific accounts from September 1939 to September 1940.|~|Livro razão organizado de acordo com contas específicas de setembro de 1939 a setembro de 1940.,33 x 23 cm,104 pages,,ledgers (account books),por,Livro 0111|~|Ledger 0111,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~| commercial documents|~|agricultural estimating and reporting|~|cropping systems|~|agricultural laborers|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1939-1940)
Work,Livro ponto de trabalhadores. Livro #113 (1939-1942),ark:/21198/z1rj6b2j,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0113_livroponto_1939_1942.pdf,,,(1) The alternative title refers to the title handwritten on the ledger's cover. (2) No typographical seal. (3) Only the three first sheets of the ledger are filled; the rest is blank. (4) Entries and corrections in the timesheets ticked/made by the farm's administration in red and blue pencils.|~|(1) O título alternativo refere-se à capa do livro. (2) Sem selo da tipografia de origem. (3) Apenas as três primeiras folhas estão escritas; o restante está em branco. (4) Entradas e correções no livro ponto conferidas pela administração da fazenda a lápis vermelho e azul.,From August 1939 to January 1942,1939-08/1942-01,,,"Timesheet of workers of Colony Grande, Ibicaba farm. No distinction of labor categories. Limited time coverage: August 1939, March and April 1940, and January 1942. Detailed information about laborers' names, number of worked days per month (from 1st to 31st), daily remuneration (""ordenado""), and total labor income.|~|Livro de ponto dos trabalhadores da Colônia Grande, fazenda Ibicaba. Sem diferenciação de categorias de trabalhadores. Cobertura temporal limitada: agosto de 1939, março e abril de 1940 e janeiro de 1942.  Detalhamento por nome, dias trabalhados por mês (de 1 a 31), remuneração diária (""ordenado"") e renda total do trabalho.",24 x 16.5 cm,96 pages,,ledgers (account books),por,Livro 0113|~|Ledger 0113,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation workers|~|agricultural laborers|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1939-1942)
Work,Livro caixa. Livro #115 (1940-1943),ark:/21198/z1ms5kdq,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0115_caixa_1940_1943.pdf,,,"(1) No typographical seal. (2) A record sheet of the firm ""H. Levy [-] Cordeiro"" from the 1940s was originally put in sheet 2 and contains artihmetic operations.|~|(1) Sem selo da tipografia de origem. (2) Uma ficha da firma ""H. Levy [-] Cordeiro"" da década de 1940 foi originalmente colocada na folha 2 e contém operações aritméticas.",From September 1940 to September 1943,1940-09/1943-09,,,"Cash flow of Ibicaba farm specifying month, day, transaction executed and its monetary value (in the farm´s credit or debt) between September 1940 and September 1943.|~|Livro Caixa da fazenda Ibicaba com especificação de mês, dia, transação realizada e valor monetário a débito ou crédito da fazenda entre setembro de 1940 e setembro de 1943.",33 x 23 cm,306 pages,,ledgers (account books),por,Livro 0115|~|Ledger 0115,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|cash flow|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Ibicaba farm (1940-1943)
